genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes,accession,label,adhesion_module,antimicrobial_module,phage_defense_module,stress_module,amr_module,virulence_module,mobile_elements_module,adhesion_norm,stress_norm,phage_defense_norm,amr_norm,virulence_norm,defense_vs_risk,survival_vs_mobile,adhesion_vs_genome,probiotic_potential
GCF_002078375.2_ASM207837v2_genomic,1,2.0,1,5.0,1,13.0,0,0.0,1,4.0,1,4.0,1,6.0,1,31.0,1,3.0,1,215.0,2690,GCF_002078375.2,1,7.0,13.0,6.0,8.0,31.0,3.0,215.0,0.002601263470828688,0.0029728725380899295,0.002229654403567447,0.011519881085098476,0.0011148272017837235,0.5428571428571428,0.037037037037037035,0.002601263470828688,2.556893348197696
GCF_002078415.1_ASM207841v1_genomic,1,3.0,1,6.0,1,12.0,0,0.0,1,6.0,1,5.0,1,5.0,1,32.0,1,3.0,1,237.0,2794,GCF_002078415.1,1,9.0,12.0,5.0,11.0,32.0,3.0,237.0,0.0032200357781753132,0.003935599284436494,0.0017889087656529517,0.01144901610017889,0.001073345259391771,0.4722222222222222,0.046218487394957986,0.0032200357781753132,2.359212880143113
GCF_002078435.1_ASM207843v1_genomic,1,3.0,1,5.0,1,11.0,0,0.0,1,6.0,1,5.0,1,9.0,1,32.0,1,5.0,1,209.0,2871,GCF_002078435.1,1,8.0,11.0,9.0,11.0,32.0,5.0,209.0,0.002785515320334262,0.00383008356545961,0.0031337047353760445,0.011142061281337047,0.0017409470752089136,0.5263157894736842,0.05238095238095238,0.002785515320334262,2.161699164345404
GCF_002078475.2_ASM207847v2_genomic,1,5.0,1,6.0,1,18.0,0,0.0,1,7.0,1,4.0,1,4.0,1,35.0,1,4.0,1,77.0,2572,GCF_002078475.2,1,11.0,18.0,4.0,11.0,35.0,4.0,77.0,0.004275165176836378,0.004275165176836378,0.001554605518849592,0.013602798289933929,0.001554605518849592,0.55,0.14102564102564102,0.004275165176836378,3.5490866692576764
GCF_002078495.1_ASM207849v1_genomic,1,3.0,1,6.0,1,11.0,0,0.0,1,6.0,1,5.0,1,5.0,1,32.0,1,3.0,1,209.0,2674,GCF_002078495.1,1,9.0,11.0,5.0,11.0,32.0,3.0,209.0,0.0033644859813084112,0.00411214953271028,0.001869158878504673,0.011962616822429906,0.0011214953271028037,0.4444444444444444,0.05238095238095238,0.0033644859813084112,2.157383177570094
GCF_002078615.1_ASM207861v1_genomic,1,3.0,1,6.0,1,11.0,0,0.0,1,6.0,1,5.0,1,5.0,1,30.0,1,6.0,1,258.0,2774,GCF_002078615.1,1,9.0,11.0,5.0,11.0,30.0,6.0,258.0,0.003243243243243243,0.003963963963963964,0.0018018018018018018,0.010810810810810811,0.002162162162162162,0.43243243243243246,0.04247104247104247,0.003243243243243243,2.1592792792792794
GCF_002078765.2_ASM207876v2_genomic,1,2.0,1,5.0,1,11.0,0,0.0,1,4.0,1,4.0,1,5.0,1,30.0,1,3.0,1,199.0,2610,GCF_002078765.2,1,7.0,11.0,5.0,8.0,30.0,3.0,199.0,0.002680965147453083,0.003063960168517809,0.0019149751053236309,0.011489850631941785,0.0011489850631941786,0.47058823529411764,0.04,0.002680965147453083,2.1563385675986217
GCF_002078855.1_ASM207885v1_genomic,1,3.0,1,7.0,1,10.0,0,0.0,1,6.0,1,5.0,1,5.0,1,29.0,1,5.0,1,207.0,2602,GCF_002078855.1,1,10.0,10.0,5.0,11.0,29.0,5.0,207.0,0.00384172109104879,0.0042258932001536685,0.001920860545524395,0.01114099116404149,0.001920860545524395,0.42857142857142855,0.052884615384615384,0.00384172109104879,1.960430272762198
GCF_002078895.1_ASM207889v1_genomic,1,2.0,1,4.0,1,11.0,0,0.0,1,4.0,1,4.0,1,4.0,1,29.0,1,3.0,1,335.0,3013,GCF_002078895.1,1,6.0,11.0,4.0,8.0,29.0,3.0,335.0,0.0019907100199071004,0.0026542800265428003,0.0013271400132714001,0.009621765096217651,0.0009953550099535502,0.45454545454545453,0.023809523809523808,0.0019907100199071004,2.162176509621765
GCF_002078935.1_ASM207893v1_genomic,1,2.0,1,6.0,1,9.0,0,0.0,1,6.0,1,4.0,1,6.0,1,30.0,1,5.0,1,290.0,2889,GCF_002078935.1,1,8.0,9.0,6.0,10.0,30.0,5.0,290.0,0.002768166089965398,0.0034602076124567475,0.0020761245674740486,0.010380622837370242,0.0017301038062283738,0.4166666666666667,0.03436426116838488,0.002768166089965398,1.7615916955017306
GCF_002078955.1_ASM207895v1_genomic,1,2.0,1,4.0,1,11.0,0,0.0,1,5.0,1,4.0,1,7.0,1,26.0,1,3.0,1,242.0,2730,GCF_002078955.1,1,6.0,11.0,7.0,9.0,26.0,3.0,242.0,0.0021969974368363236,0.0032954961552544857,0.002563163676309044,0.009520322226290736,0.0010984987184181618,0.6,0.037037037037037035,0.0021969974368363236,2.1677773709264008
GCF_002078975.2_ASM207897v2_genomic,1,3.0,1,9.0,1,16.0,0,0.0,1,6.0,1,6.0,1,7.0,1,30.0,1,3.0,1,151.0,2801,GCF_002078975.2,1,12.0,16.0,7.0,12.0,30.0,3.0,151.0,0.004282655246252677,0.004282655246252677,0.0024982155603140615,0.010706638115631691,0.0010706638115631692,0.6764705882352942,0.07894736842105263,0.004282655246252677,3.1678800856531053
GCF_002078995.2_ASM207899v2_genomic,1,3.0,1,7.0,1,18.0,0,0.0,1,7.0,1,4.0,1,5.0,1,34.0,1,4.0,1,83.0,2598,GCF_002078995.2,1,10.0,18.0,5.0,11.0,34.0,4.0,83.0,0.003847633705271258,0.004232397075798384,0.001923816852635629,0.013081954597922277,0.0015390534821085034,0.5897435897435898,0.13095238095238096,0.003847633705271258,3.5519045786841095
GCF_002079285.1_ASM207928v1_genomic,1,5.0,1,8.0,1,12.0,1,77.0,1,3.0,1,6.0,1,4.0,1,38.0,1,21.0,1,164.0,3318,GCF_002079285.1,1,13.0,12.0,81.0,9.0,38.0,21.0,164.0,0.00391684242241639,0.0027116601385959627,0.024404941247363664,0.011449231696294065,0.006327206990057246,1.55,0.05454545454545454,0.00391684242241639,2.4102440494124733
GCF_002080395.1_ASM208039v1_genomic,0,0.0,0,0.0,1,5.0,1,1.0,0,0.0,1,3.0,1,3.0,1,17.0,1,11.0,1,6.0,2043,GCF_002080395.1,0,0.0,5.0,4.0,3.0,17.0,11.0,6.0,0.0,0.0014677103718199608,0.0019569471624266144,0.008317025440313111,0.0053816046966731895,0.3103448275862069,0.42857142857142855,0.0,0.9510763209393346
GCF_002094955.1_ASM209495v1_genomic,1,2.0,1,7.0,1,12.0,0,0.0,1,1.0,1,5.0,1,4.0,1,37.0,1,8.0,1,33.0,2003,GCF_002094955.1,0,9.0,12.0,4.0,6.0,37.0,8.0,33.0,0.004491017964071856,0.0029940119760479044,0.001996007984031936,0.018463073852295408,0.003992015968063872,0.34782608695652173,0.17647058823529413,0.004491017964071856,2.3166666666666664
GCF_002094975.1_ASM209497v1_genomic,1,1.0,1,4.0,1,15.0,1,41.0,1,1.0,1,6.0,1,1.0,1,38.0,1,10.0,1,84.0,2258,GCF_002094975.1,0,5.0,15.0,42.0,7.0,38.0,10.0,84.0,0.002213368747233289,0.003098716246126605,0.01859229747675963,0.016821602478972998,0.004426737494466578,1.163265306122449,0.08235294117647059,0.002213368747233289,2.9690128375387337
GCF_002105575.1_ASM210557v1_genomic,1,2.0,1,3.0,1,3.0,0,0.0,1,5.0,1,4.0,1,3.0,1,28.0,1,5.0,1,50.0,2173,GCF_002105575.1,1,5.0,3.0,3.0,9.0,28.0,5.0,50.0,0.0022999080036798527,0.004139834406623735,0.0013799448022079118,0.012879484820607176,0.0022999080036798527,0.17647058823529413,0.17647058823529413,0.0022999080036798527,0.5457221711131555
GCF_002119605.1_ASM211960v1_genomic,1,1.0,0,0.0,0,0.0,1,673.0,0,0.0,1,6.0,1,2.0,1,19.0,1,8.0,1,64.0,2730,GCF_002119605.1,0,1.0,0.0,675.0,6.0,19.0,8.0,64.0,0.0003661662394727206,0.0021969974368363236,0.24716221164408642,0.006957158549981692,0.0029293299157817647,24.107142857142858,0.09230769230769231,0.0003661662394727206,0.7030391797876236
GCF_002119645.1_ASM211964v1_genomic,1,1.0,1,3.0,0,0.0,1,92.0,1,3.0,1,4.0,1,1.0,1,27.0,1,14.0,1,230.0,2391,GCF_002119645.1,1,4.0,0.0,93.0,7.0,27.0,14.0,230.0,0.0016722408026755853,0.002926421404682274,0.03887959866220736,0.0112876254180602,0.005852842809364548,2.2142857142857144,0.030303030303030304,0.0016722408026755853,0.05183946488294315
GCF_002119785.1_ASM211978v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,6.0,1,5.0,1,41.0,1,19.0,1,177.0,3532,GCF_002119785.1,0,0.0,0.0,6.0,9.0,41.0,19.0,177.0,0.0,0.002547410133031418,0.0016982734220209455,0.011604868383809794,0.00537786583639966,0.09836065573770492,0.05056179775280899,0.0,-0.06396829889612227
GCF_002148215.1_ASM214821v1_genomic,1,3.0,1,7.0,1,12.0,0,0.0,1,6.0,1,5.0,1,5.0,1,31.0,1,3.0,1,201.0,2650,GCF_002148215.1,1,10.0,12.0,5.0,11.0,31.0,3.0,201.0,0.003772161448509996,0.004149377593360996,0.001886080724254998,0.011693700490380989,0.001131648434552999,0.4857142857142857,0.054455445544554455,0.003772161448509996,2.359637872500943
GCF_002156725.1_ASM215672v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,8.0,1,5.0,1,43.0,1,56.0,1,25.0,1,193.0,5822,GCF_002156725.1,0,0.0,1.0,43.0,13.0,56.0,25.0,193.0,0.0,0.002232526189249528,0.007384509702902284,0.009617035892151812,0.00429331959471063,0.5365853658536586,0.06701030927835051,0.0,0.16565344324231496
GCF_002165245.3_ASM216524v3_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,5.0,1,51.0,1,18.0,1,119.0,3339,GCF_002165245.3,0,0.0,0.0,7.0,6.0,51.0,18.0,119.0,0.0,0.0017964071856287425,0.002095808383233533,0.01526946107784431,0.005389221556886228,0.1,0.05,0.0,-0.08263473053892215
GCF_002173695.1_ASM217369v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4286,GCF_002173695.1,1,1.0,8.0,17.0,3.0,35.0,15.0,43.0,0.00023326335432703523,0.0006997900629811056,0.003965477023559599,0.008164217401446234,0.0034989503149055285,0.49019607843137253,0.06818181818181818,0.00023326335432703523,1.5624445999533476
GCF_002173715.1_ASM217371v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4274,GCF_002173715.1,1,1.0,8.0,17.0,3.0,35.0,15.0,43.0,0.00023391812865497077,0.0007017543859649122,0.003976608187134503,0.008187134502923977,0.0035087719298245615,0.49019607843137253,0.06818181818181818,0.00023391812865497077,1.5623391812865495
GCF_002176835.1_ASM217683v1_genomic,1,1.0,1,2.0,1,3.0,1,156.0,1,2.0,1,5.0,0,0.0,1,27.0,1,6.0,1,102.0,2215,GCF_002176835.1,1,3.0,3.0,156.0,7.0,27.0,6.0,102.0,0.0013537906137184115,0.00315884476534296,0.0703971119133574,0.012184115523465704,0.002707581227436823,4.676470588235294,0.06796116504854369,0.0013537906137184115,0.751173285198556
GCF_002192435.1_ASM219243v1_genomic,1,1.0,1,2.0,0,0.0,1,167.0,1,3.0,1,3.0,1,3.0,1,28.0,1,10.0,1,115.0,2340,GCF_002192435.1,1,3.0,0.0,170.0,6.0,28.0,10.0,115.0,0.0012815036309269544,0.0025630072618539087,0.07261853908586074,0.01196070055531824,0.004271678769756515,4.358974358974359,0.05172413793103448,0.0012815036309269544,0.15292609995728318
GCF_002201475.1_ASM220147v1_genomic,1,6.0,1,3.0,1,5.0,0,0.0,0,0.0,1,6.0,1,11.0,1,36.0,1,30.0,1,69.0,3901,GCF_002201475.1,0,9.0,5.0,11.0,6.0,36.0,30.0,69.0,0.0023065094823167607,0.0015376729882111738,0.0028190671450538185,0.009226037929267043,0.007688364941055869,0.23880597014925373,0.08571428571428572,0.0023065094823167607,0.9469502819067145
GCF_002201955.1_ASM220195v1_genomic,1,1.0,0,0.0,1,8.0,0,0.0,1,1.0,1,2.0,1,17.0,1,35.0,1,15.0,1,43.0,4289,GCF_002201955.1,1,1.0,8.0,17.0,3.0,35.0,15.0,43.0,0.0002331002331002331,0.0006993006993006993,0.003962703962703963,0.008158508158508158,0.0034965034965034965,0.49019607843137253,0.06818181818181818,0.0002331002331002331,1.5624708624708625
GCF_002201995.1_ASM220199v1_genomic,1,1.0,0,0.0,1,11.0,0,0.0,1,1.0,1,3.0,1,16.0,1,37.0,1,17.0,1,153.0,4634,GCF_002201995.1,1,1.0,11.0,16.0,4.0,37.0,17.0,153.0,0.0002157497303128371,0.0008629989212513484,0.003451995685005394,0.007982740021574973,0.003667745415318231,0.4909090909090909,0.025974025974025976,0.0002157497303128371,2.161596548004315
GCF_002202035.1_ASM220203v1_genomic,1,2.0,0,0.0,1,7.0,0,0.0,1,1.0,1,3.0,1,18.0,1,36.0,1,15.0,1,54.0,4311,GCF_002202035.1,1,2.0,7.0,18.0,4.0,36.0,15.0,54.0,0.00046382189239332097,0.0009276437847866419,0.004174397031539889,0.008348794063079777,0.003478664192949907,0.4807692307692308,0.07272727272727272,0.00046382189239332097,1.363126159554731
GCF_002202195.1_ASM220219v1_genomic,0,0.0,0,0.0,1,1.0,1,1.0,1,8.0,1,4.0,1,47.0,1,56.0,1,30.0,1,242.0,6006,GCF_002202195.1,0,0.0,1.0,48.0,12.0,56.0,30.0,242.0,0.0,0.001997669385716664,0.007990677542866656,0.009322457133344432,0.00499417346429166,0.5632183908045977,0.04938271604938271,0.0,0.16637256534043618
GCF_002204915.1_ASM220491v1_genomic,1,1.0,0,0.0,1,1.0,1,2.0,1,4.0,1,4.0,1,8.0,1,53.0,1,32.0,1,71.0,4674,GCF_002204915.1,0,1.0,1.0,10.0,8.0,53.0,32.0,71.0,0.000213903743315508,0.001711229946524064,0.0021390374331550803,0.011336898395721925,0.006844919786096256,0.12790697674418605,0.1111111111111111,0.000213903743315508,0.13304812834224597
GCF_002205415.1_ASM220541v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,5.0,1,3.0,1,51.0,1,16.0,1,6.0,5311,GCF_002205415.1,0,0.0,0.0,3.0,8.0,51.0,16.0,6.0,0.0,0.0015060240963855422,0.0005647590361445783,0.009600903614457831,0.0030120481927710845,0.04411764705882353,1.1428571428571428,0.0,-0.05233433734939759
GCF_002208725.2_ASM220872v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,7.0,1,36.0,1,13.0,1,33.0,2537,GCF_002208725.2,0,0.0,0.0,7.0,2.0,36.0,13.0,33.0,0.0,0.0007880220646178094,0.0027580772261623326,0.014184397163120567,0.00512214342001576,0.14,0.058823529411764705,0.0,-0.07643814026792749
GCF_002211605.1_ASM221160v1_genomic,0,0.0,0,0.0,1,1.0,1,40.0,0,0.0,1,2.0,0,0.0,1,31.0,1,9.0,1,36.0,2236,GCF_002211605.1,0,0.0,1.0,40.0,2.0,31.0,9.0,36.0,0.0,0.000894054537326777,0.017881090746535537,0.013857845328565042,0.004023245417970496,1.0,0.05405405405405406,0.0,0.17407241841752347
GCF_002215135.1_ASM221513v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,8.0,1,51.0,1,42.0,1,155.0,4788,GCF_002215135.1,0,1.0,0.0,8.0,8.0,51.0,42.0,155.0,0.00020881186051367718,0.0016704948841094174,0.0016704948841094174,0.010649404886197537,0.008770098141574442,0.0851063829787234,0.05128205128205128,0.00020881186051367718,-0.07078722071413657
GCF_002222615.2_ASM222261v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,6.0,1,52.0,1,12.0,1,52.0,3778,GCF_002222615.2,0,0.0,0.0,6.0,2.0,52.0,12.0,52.0,0.0,0.0005292405398253506,0.0015877216194760519,0.013760254035459116,0.0031754432389521038,0.09230769230769231,0.03773584905660377,0.0,-0.07250595395607304
GCF_002224265.1_ASM222426v1_genomic,1,1.0,0,0.0,0,0.0,1,1.0,1,5.0,1,4.0,1,5.0,1,49.0,1,40.0,1,74.0,4549,GCF_002224265.1,0,1.0,0.0,6.0,9.0,49.0,40.0,74.0,0.00021978021978021978,0.001978021978021978,0.0013186813186813187,0.010769230769230769,0.008791208791208791,0.06666666666666667,0.12,0.00021978021978021978,-0.07186813186813186
GCF_002224305.1_ASM222430v1_genomic,1,1.0,1,3.0,1,8.0,1,53.0,1,2.0,1,4.0,1,1.0,1,24.0,1,8.0,1,37.0,2034,GCF_002224305.1,1,4.0,8.0,54.0,6.0,24.0,8.0,37.0,0.0019656019656019656,0.0029484029484029483,0.026535626535626536,0.011793611793611793,0.003931203931203931,1.878787878787879,0.15789473684210525,0.0019656019656019656,1.6186732186732187
GCF_002242175.1_ASM224217v1_genomic,0,0.0,0,0.0,0,0.0,1,21.0,1,2.0,1,5.0,1,4.0,1,52.0,1,19.0,1,30.0,3818,GCF_002242175.1,0,0.0,0.0,25.0,7.0,52.0,19.0,30.0,0.0,0.001832940560356114,0.006546216286986122,0.013616129876931133,0.004975124378109453,0.3472222222222222,0.22580645161290322,0.0,-0.059701492537313425
GCF_002257625.1_ASM225762v1_genomic,1,4.0,1,7.0,1,12.0,1,43.0,1,3.0,1,4.0,1,4.0,1,37.0,1,10.0,1,117.0,2895,GCF_002257625.1,1,11.0,12.0,47.0,7.0,37.0,10.0,117.0,0.003798342541436464,0.0024171270718232043,0.0162292817679558,0.012776243093922652,0.003453038674033149,1.2291666666666667,0.059322033898305086,0.003798342541436464,2.3868784530386744
GCF_002278095.1_ASM227809v1_genomic,1,1.0,1,1.0,1,1.0,1,32.0,1,1.0,1,5.0,1,1.0,1,27.0,1,5.0,1,207.0,2244,GCF_002278095.1,0,2.0,1.0,33.0,6.0,27.0,5.0,207.0,0.0008908685968819599,0.0026726057906458797,0.014699331848552339,0.012026726057906459,0.0022271714922048997,1.0303030303030303,0.028846153846153848,0.0008908685968819599,0.18440979955456577
GCF_002285775.1_ASM228577v1_genomic,1,1.0,1,1.0,1,5.0,1,34.0,1,1.0,1,5.0,1,2.0,1,26.0,1,6.0,1,293.0,2321,GCF_002285775.1,0,2.0,5.0,36.0,6.0,26.0,6.0,293.0,0.0008613264427217916,0.002583979328165375,0.015503875968992248,0.01119724375538329,0.002583979328165375,1.2424242424242424,0.02040816326530612,0.0008613264427217916,0.9896640826873384
GCF_002286215.1_ASM228621v1_genomic,1,1.0,1,3.0,1,8.0,1,33.0,1,2.0,1,4.0,1,1.0,1,25.0,1,9.0,1,37.0,2010,GCF_002286215.1,1,4.0,8.0,34.0,6.0,25.0,9.0,37.0,0.001989060169070114,0.0029835902536051715,0.016907011437095974,0.012431626056688214,0.0044753853804077575,1.2,0.15789473684210525,0.001989060169070114,1.5850820487319741
GCF_002287905.1_ASM228790v1_genomic,1,1.0,1,3.0,1,6.0,1,92.0,1,2.0,1,5.0,1,2.0,1,27.0,1,14.0,1,22.0,2075,GCF_002287905.1,1,4.0,6.0,94.0,7.0,27.0,14.0,22.0,0.0019267822736030828,0.003371868978805395,0.04527938342967245,0.01300578034682081,0.00674373795761079,2.380952380952381,0.30434782608695654,0.0019267822736030828,1.2611753371868977
GCF_002312985.1_ASM231298v1_genomic,1,8.0,1,4.0,1,3.0,1,71.0,0,0.0,1,3.0,1,2.0,1,37.0,1,11.0,1,39.0,3325,GCF_002312985.1,0,12.0,3.0,73.0,3.0,37.0,11.0,39.0,0.0036079374624173183,0.0009019843656043296,0.021948286229705353,0.011124473842453398,0.003307276007215875,1.5510204081632653,0.075,0.0036079374624173183,0.6093205051112448
GCF_002355795.1_ASM235579v1_genomic,1,5.0,0,0.0,1,1.0,1,16.0,0,0.0,1,4.0,1,1.0,1,38.0,1,10.0,1,28.0,2993,GCF_002355795.1,0,5.0,1.0,17.0,4.0,38.0,10.0,28.0,0.0016700066800267202,0.0013360053440213762,0.0056780227120908485,0.012692050768203072,0.0033400133600534404,0.3673469387755102,0.13793103448275862,0.0016700066800267202,0.14956579826319305
GCF_002355915.1_ASM235591v1_genomic,1,2.0,1,3.0,1,1.0,1,10.0,1,2.0,1,4.0,1,4.0,1,28.0,1,9.0,1,13.0,3333,GCF_002355915.1,0,5.0,1.0,14.0,6.0,28.0,9.0,13.0,0.0014997000599880025,0.001799640071985603,0.004199160167966407,0.008398320335932814,0.0026994601079784043,0.39473684210526316,0.42857142857142855,0.0014997000599880025,0.1691061787642472
GCF_002356135.1_ASM235613v1_genomic,1,1.0,1,1.0,0,0.0,1,36.0,1,3.0,1,4.0,1,1.0,1,23.0,1,10.0,1,166.0,2153,GCF_002356135.1,1,2.0,0.0,37.0,7.0,23.0,10.0,166.0,0.0009285051067780873,0.0032497678737233053,0.017177344475394613,0.010677808727948004,0.004642525533890436,1.088235294117647,0.041916167664670656,0.0009285051067780873,-0.007428040854224702
GCF_002357995.1_ASM235799v1_genomic,1,4.0,1,3.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,26.0,1,13.0,1,113.0,2272,GCF_002357995.1,0,7.0,26.0,2.0,6.0,26.0,13.0,113.0,0.0030796304443466782,0.0026396832380114386,0.0008798944126704796,0.011438627364716234,0.005719313682358117,0.7,0.05263157894736842,0.0030796304443466782,5.139727232732072
GCF_002358015.1_ASM235801v1_genomic,1,1.0,1,2.0,1,24.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,13.0,1,64.0,2286,GCF_002358015.1,0,3.0,24.0,2.0,6.0,25.0,13.0,64.0,0.0013117621337997377,0.0026235242675994755,0.0008745080891998251,0.010931351114997814,0.005684302579798863,0.6666666666666666,0.09230769230769231,0.0013117621337997377,4.738784433756013
GCF_002358035.1_ASM235803v1_genomic,1,4.0,1,4.0,1,27.0,0,0.0,1,1.0,1,5.0,1,2.0,1,26.0,1,13.0,1,116.0,2413,GCF_002358035.1,0,8.0,27.0,2.0,6.0,26.0,13.0,116.0,0.0033140016570008283,0.0024855012427506215,0.0008285004142502071,0.010770505385252692,0.005385252692626346,0.725,0.05128205128205128,0.0033140016570008283,5.344076222038111
GCF_002442835.1_ASM244283v1_genomic,1,3.0,1,4.0,1,8.0,0,0.0,1,3.0,1,6.0,0,0.0,1,30.0,1,16.0,1,274.0,3081,GCF_002442835.1,1,7.0,8.0,0.0,9.0,30.0,16.0,274.0,0.0022712524334847503,0.0029201817001946787,0.0,0.00973393900064893,0.005191434133679429,0.1702127659574468,0.03272727272727273,0.0022712524334847503,1.5461388708630763
GCF_002443155.1_ASM244315v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,1,4.0,1,57.0,1,22.0,1,34.0,3826,GCF_002443155.1,0,0.0,0.0,4.0,7.0,57.0,22.0,34.0,0.0,0.0018291089626339169,0.0010452051215050953,0.01489417298144761,0.005748628168278025,0.05,0.2,0.0,-0.084922916122289
GCF_002706375.1_ASM270637v1_genomic,1,1.0,1,5.0,1,7.0,0,0.0,1,2.0,1,4.0,1,1.0,1,24.0,1,8.0,1,143.0,2310,GCF_002706375.1,1,6.0,7.0,1.0,6.0,24.0,8.0,143.0,0.0025962786672436176,0.0025962786672436176,0.00043271311120726956,0.01038511466897447,0.0034617048896581565,0.24242424242424243,0.041666666666666664,0.0025962786672436176,1.3493725659887497
GCF_002734145.1_ASM273414v1_genomic,1,2.0,1,1.0,1,2.0,0,0.0,0,0.0,1,4.0,1,4.0,1,42.0,1,30.0,1,40.0,3035,GCF_002734145.1,0,3.0,2.0,4.0,4.0,42.0,30.0,40.0,0.0009881422924901185,0.0013175230566534915,0.0013175230566534915,0.01383399209486166,0.009881422924901186,0.0821917808219178,0.0975609756097561,0.0009881422924901185,0.30974967061923586
GCF_002754155.1_ASM275415v1_genomic,0,0.0,0,0.0,0,0.0,1,314.0,1,1.0,1,3.0,0,0.0,1,25.0,1,2.0,1,37.0,2258,GCF_002754155.1,0,0.0,0.0,314.0,4.0,25.0,2.0,37.0,0.0,0.0017706949977866313,0.13899955732625055,0.011066843736166445,0.0008853474988933156,11.214285714285714,0.10526315789473684,0.0,0.3625498007968127
GCF_002761315.1_ASM276131v1_genomic,0,0.0,0,0.0,0,0.0,1,47.0,1,8.0,1,4.0,1,33.0,1,57.0,1,20.0,1,73.0,5481,GCF_002761315.1,0,0.0,0.0,80.0,12.0,57.0,20.0,73.0,0.0,0.0021889821233126595,0.014593214155417731,0.010397665085735133,0.0036483035388544327,1.0256410256410255,0.16216216216216217,0.0,-0.014775629332360454
GCF_002761875.1_ASM276187v1_genomic,0,0.0,0,0.0,0,0.0,1,26.0,1,2.0,1,4.0,1,5.0,1,49.0,1,4.0,1,24.0,3135,GCF_002761875.1,0,0.0,0.0,31.0,6.0,49.0,4.0,24.0,0.0,0.001913265306122449,0.009885204081632654,0.015625,0.0012755102040816326,0.5740740740740741,0.24,0.0,-0.04846938775510204
GCF_002762335.1_ASM276233v1_genomic,1,2.0,0,0.0,0,0.0,0,0.0,1,2.0,1,5.0,0,0.0,1,16.0,1,3.0,1,16.0,1666,GCF_002762335.1,0,2.0,0.0,0.0,7.0,16.0,3.0,16.0,0.0011997600479904018,0.004199160167966407,0.0,0.009598080383923215,0.001799640071985603,0.0,0.4117647058823529,0.0011997600479904018,-0.04259148170365926
GCF_002786555.1_ASM278655v1_genomic,0,0.0,0,0.0,1,2.0,1,77.0,1,2.0,1,4.0,1,7.0,1,41.0,1,2.0,1,132.0,3723,GCF_002786555.1,1,0.0,2.0,84.0,6.0,41.0,2.0,132.0,0.0,0.001611170784103115,0.022556390977443608,0.01100966702470462,0.0005370569280343716,1.9545454545454546,0.045112781954887216,0.0,0.41423200859291087
GCF_002804185.1_ASM280418v1_genomic,1,3.0,1,5.0,1,19.0,1,7.0,1,7.0,1,5.0,1,3.0,1,34.0,1,1.0,1,71.0,2412,GCF_002804185.1,1,8.0,19.0,10.0,12.0,34.0,1.0,71.0,0.003315375051802735,0.004973062577704103,0.004144218814753419,0.014090343970161625,0.0004144218814753419,0.8055555555555556,0.16666666666666666,0.003315375051802735,3.7573145462080393
GCF_002804285.1_ASM280428v1_genomic,1,3.0,1,6.0,1,20.0,0,0.0,1,7.0,1,5.0,1,3.0,1,32.0,1,1.0,1,77.0,2407,GCF_002804285.1,1,9.0,20.0,3.0,12.0,32.0,1.0,77.0,0.003737541528239203,0.0049833887043189366,0.0012458471760797341,0.013289036544850499,0.0004152823920265781,0.6764705882352942,0.15384615384615385,0.003737541528239203,3.9534883720930236
GCF_002813615.1_ASM281361v1_genomic,1,5.0,1,10.0,1,11.0,1,317.0,1,3.0,1,4.0,1,3.0,1,37.0,1,15.0,1,141.0,3395,GCF_002813615.1,1,15.0,11.0,320.0,7.0,37.0,15.0,141.0,0.00441696113074205,0.002061248527679623,0.09422850412249706,0.010895170789163721,0.00441696113074205,6.245283018867925,0.04929577464788732,0.00441696113074205,2.42791519434629
GCF_002813955.1_ASM281395v1_genomic,1,4.0,1,4.0,1,31.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,116.0,2206,GCF_002813955.1,0,8.0,31.0,1.0,6.0,24.0,10.0,116.0,0.0036248300860897147,0.002718622564567286,0.00045310376076121433,0.010874490258269144,0.004531037607612143,0.9142857142857143,0.05128205128205128,0.0036248300860897147,6.146080652469416
